20
4
0, 0.20583450040963935, 0.07534377756497967
1, 0.9403029442805944, 0.626888750066702
2, 0.293199781892895, 0.6294849750840987
3, 0.6865775290338001, 0.33545782909710153
4, 0.033547326362562635, 0.08857971649164109
5, 0.45146599441487223, 0.625026790153002
6, 0.36908844490396764, 0.9219212702312389
7, 0.24181814739963947, 0.8370187045365852
8, 0.6163313480581348, 0.08599550351890772
9, 0.9717706528302142, 0.37562464394033024
10, 0.13843186175230326, 0.9503541229100969
11, 0.4382281858320125, 0.4817232986511474
12, 0.20235253011049792, 0.371688890846567
13, 0.4605155456604181, 0.7342893008318296
14, 0.6951484626404261, 0.16254140097433756
15, 0.04298507946294827, 0.6401135141268259
16, 0.3901326835208798, 0.2909713143050948
17, 0.3992886043094992, 0.8942899879500377
18, 0.7081546729550583, 0.7024628540384849
19, 0.11843602103115203, 0.834702095222092
end_nodes
0, 1
0, 2
0, 3
0, 4
5, 6
5, 13
5, 17
8, 1
8, 2
8, 3
8, 4
9, 1
9, 2
9, 4
9, 6
11, 2
11, 6
11, 7
11, 10
12, 6
12, 7
12, 10
12, 15
14, 1
14, 3
14, 4
14, 7
16, 7
16, 10
16, 13
16, 15
end
