20
4
0, 0.6695786676011836, 0.4210523554350868
1, 0.8698845409302267, 0.5435427823380463
2, 0.07207828876317435, 0.12175591265785146
3, 0.6518931135790551, 0.17387966042872993
4, 0.552445008826195, 0.07500073153802844
5, 0.2641979082936389, 0.7288824018843505
6, 0.40165385795657327, 0.3662533893340063
7, 0.8239415890517221, 0.2963016617472989
8, 0.8236779563377139, 0.6205832692923469
9, 0.20750608650851232, 0.3560181768852412
10, 0.7840410752841594, 0.7549996711710214
11, 0.00808366944130523, 0.20123746091360628
12, 0.0943604497511612, 0.7995433529090548
13, 0.68379053972006, 0.17458369490442038
14, 0.625586526080471, 0.6946508562122233
15, 0.39066213830299845, 0.6995927411982807
16, 0.8985605685353434, 0.7481149016939224
17, 0.13669215217651154, 0.27158548730739196
18, 0.09910392853068717, 0.4585210418872321
19, 0.563068734270012, 0.31264692389983173
end_nodes
0, 1
0, 2
0, 3
0, 4
5, 3
5, 4
5, 7
5, 12
6, 4
6, 9
6, 10
6, 16
8, 16
14, 3
14, 4
14, 7
14, 13
15, 3
15, 7
15, 12
15, 13
19, 1
19, 2
19, 10
19, 11
end
