60
4
0, 0.7985567960466029, 0.832767445268943
1, 0.7259086929260256, 0.67947577228913
2, 0.17644548095708878, 0.8049902065388552
3, 0.1651435482242749, 0.32491993823825804
4, 0.6657785302710018, 0.2367965688943683
5, 0.5527237856944895, 0.14857290475950546
6, 0.42683079613294417, 0.7745062194383789
7, 0.23068802278787848, 0.02176655980762754
8, 0.6870193923415238, 0.5539074288733583
9, 0.8678789502139033, 0.30202059936202763
10, 0.11032832490772371, 0.6564010733020529
11, 0.7853022949933387, 0.19623696154209436
12, 0.8320638725861866, 0.23614590073350483
13, 0.8133729689282398, 0.15687072471995467
14, 0.5717209344418969, 0.30877938626985435
15, 0.661694309709753, 0.6087752957338889
16, 0.14818635945610426, 0.7288724165223465
17, 0.16148151000084776, 0.7786318038176646
18, 0.7625416913083535, 0.373171166288085
19, 0.4727218230509974, 0.4157774970360243
20, 0.6862656898106251, 0.4804678046365134
21, 0.746569078006653, 0.6897550598914779
22, 0.7628470836205586, 0.36261159421498745
23, 0.4486932424240192, 0.25797848111695343
24, 0.5797478281554788, 0.12770741231505467
25, 0.3997463036083254, 0.8895411136648667
26, 0.34816964185710986, 0.6203224465111206
27, 0.8607293963277162, 0.21079891760659952
28, 0.3880284808121862, 0.36452564304489765
29, 0.7693463871554471, 0.7598395281549845
30, 0.5184585209807288, 0.463754849712663
31, 0.08644771288344777, 0.8413696919989093
32, 0.39480878918219575, 0.08718016283034336
33, 0.044621980134517014, 0.5679142757160132
34, 0.9430468982574131, 0.30895892234044986
35, 0.7471330479162434, 0.7980871420536675
36, 0.2860427346671005, 0.5592147835082308
37, 0.7516160042284356, 0.7112103244825334
38, 0.8494915950592434, 0.07683462748346437
39, 0.5833991928597128, 0.2488306024501299
40, 0.22251624495600186, 0.8662283432874964
41, 0.3692987967159146, 0.42116067206758556
42, 0.02854035260565868, 0.8987980403054822
43, 0.32156684934359525, 0.7859487060056102
44, 0.1083570228632591, 0.32147596824764735
45, 0.988540739929092, 0.14622722320691206
46, 0.299308488555294, 0.30946101179196284
47, 0.6696911167968831, 0.9675218136026728
48, 0.23135915746316793, 0.784557055122993
49, 0.7779683531977064, 0.1321530672936202
50, 0.36844012412930627, 0.009014180717902942
51, 0.01418281453429926, 0.15610738274135982
52, 0.5695361706654579, 0.10426736434316786
53, 0.4460237486609425, 0.06388541584791496
54, 0.436720445535958, 0.3855098530756359
55, 0.08749108027677521, 0.0741844174914198
56, 0.08992016040932105, 0.7370594926682227
57, 0.6847748211930927, 0.27992709640527635
58, 0.18204377808050254, 0.0909847016363593
59, 0.5936915672797161, 0.09758514873956159
end_nodes
0, 1
0, 2
0, 3
0, 4
0, 5
0, 6
0, 7
8, 2
8, 3
8, 5
8, 6
8, 7
8, 10
8, 14
9, 1
9, 2
9, 3
9, 4
9, 5
9, 6
9, 7
11, 1
11, 2
11, 3
11, 4
11, 5
11, 6
11, 7
12, 1
12, 2
12, 3
12, 4
12, 5
12, 6
12, 7
13, 1
13, 2
13, 3
13, 4
13, 5
13, 6
13, 7
18, 1
18, 2
18, 3
18, 4
18, 5
18, 6
18, 7
20, 10
20, 14
20, 15
20, 16
20, 17
20, 19
20, 23
21, 1
21, 4
21, 10
21, 14
21, 15
21, 16
21, 17
22, 10
22, 14
22, 15
22, 16
22, 17
22, 19
22, 23
27, 10
27, 14
27, 15
27, 16
27, 17
27, 19
27, 23
29, 10
29, 14
29, 15
29, 16
29, 17
29, 19
29, 23
34, 10
34, 14
34, 15
34, 16
34, 17
34, 19
34, 23
35, 15
35, 16
35, 17
35, 19
35, 23
35, 24
35, 25
37, 19
37, 23
37, 24
37, 25
37, 26
37, 28
37, 30
38, 24
38, 25
38, 26
38, 28
38, 30
38, 31
38, 32
45, 24
45, 25
45, 26
45, 28
45, 30
45, 31
45, 32
49, 24
49, 25
49, 26
49, 28
49, 30
49, 31
49, 32
57, 24
57, 25
57, 26
57, 28
57, 30
57, 31
57, 32
end
