40
4
0, 0.6119478169833646, 0.14356420395422198
1, 0.17810343104348936, 0.991407609448721
2, 0.9966413113160083, 0.8772037255419997
3, 0.732364140026703, 0.4493755479903959
4, 0.31585341915678755, 0.27301724202769995
5, 0.05844245671138226, 0.9615622964247657
6, 0.7612527951527616, 0.2951753073721084
7, 0.18155317741842447, 0.9907661386540607
8, 0.1670962114938379, 0.6125595726177592
9, 0.12400811227746056, 0.39284309520823846
10, 0.02693273972178556, 0.17016874214100675
11, 0.4771014369428527, 0.842794874659363
12, 0.633869125272167, 0.23775648599725574
13, 0.3435806080881819, 0.4720020230307751
14, 0.1819712442536605, 0.8396340064998838
15, 0.6222675352887009, 0.5245309369800741
16, 0.5907990572404234, 0.10093189523895185
17, 0.2305066110396986, 0.019590559271106534
18, 0.5737671920200755, 0.7239733324742319
19, 0.6358426964088408, 0.4718924925826714
20, 0.03760102761596895, 0.5309928227529578
21, 0.38726384515642587, 0.5747844254340259
22, 0.5759184544703683, 0.4521596498238798
23, 0.30645374622102983, 0.8820152921965249
24, 0.5690329601709433, 0.2705621441178627
25, 0.42498254954961034, 0.9153072551631981
26, 0.5647588301229142, 0.10952116370307863
27, 0.7775807756821532, 0.860716422787
28, 0.41636462305964916, 0.04588253753312821
29, 0.520259634924289, 0.6096284927416556
30, 0.607898256179886, 0.5407488786589733
31, 0.9281976989796052, 0.9186351276642604
32, 0.09976353731161214, 0.8371417055660163
33, 0.70964574221525, 0.851153892747729
34, 0.26594963072822075, 0.5430165597007214
35, 0.6639485910351047, 0.9240906819927179
36, 0.005115371866383112, 0.7718018816345509
37, 0.29178755093095754, 0.778576730902267
38, 0.7934180064043773, 0.6319996590825339
39, 0.12493813640917995, 0.9100033767319634
end_nodes
0, 1
0, 2
0, 3
0, 4
0, 5
0, 6
8, 36
10, 1
10, 2
10, 3
10, 5
10, 6
10, 7
12, 1
12, 2
12, 3
12, 4
12, 5
12, 6
13, 1
13, 5
13, 7
13, 14
13, 23
13, 32
15, 2
15, 11
15, 18
15, 25
15, 27
15, 31
16, 1
16, 2
16, 3
16, 4
16, 5
16, 6
17, 1
17, 2
17, 3
17, 5
17, 6
17, 7
19, 11
19, 18
19, 25
19, 27
19, 30
19, 31
21, 7
21, 14
21, 23
21, 25
21, 32
21, 37
22, 7
22, 11
22, 14
22, 18
22, 23
22, 25
24, 3
24, 4
24, 6
24, 7
24, 9
24, 11
26, 4
26, 9
26, 11
26, 14
26, 18
26, 20
28, 4
28, 9
28, 11
28, 14
28, 18
28, 20
29, 18
29, 25
29, 35
34, 14
34, 32
34, 36
34, 39
38, 31
end
