20
4
0, 0.46066390124376544, 0.05167328716523367
1, 0.9748640855780686, 0.7427226310000552
2, 0.48478588423295055, 0.9161305071728597
3, 0.401060080910029, 0.542582384043793
4, 0.3368929507409031, 0.7930747111171417
5, 0.07714670422897307, 0.3970934347350594
6, 0.640242177387228, 0.0986722307804404
7, 0.8908955403183059, 0.7896475927421877
8, 0.4818363051175646, 0.17208676279972712
9, 0.7933214746102931, 0.348663787932203
10, 0.788276994969413, 0.25622697514832204
11, 0.4402959290684664, 0.9890921062307555
12, 0.6339633516531512, 0.3354093256803512
13, 0.23085086463938465, 0.28814008166259286
14, 0.3694819330926522, 0.10987403773600257
15, 0.02915734338337206, 0.9687471543459334
16, 0.3110865529784216, 0.24750443086904217
17, 0.5925056628773542, 0.582962636677634
18, 0.4400834095653231, 0.29574129181390074
19, 0.217303804954741, 0.5283917927188633
end_nodes
0, 1
0, 2
0, 3
0, 4
5, 1
5, 2
5, 3
5, 4
6, 1
6, 2
6, 3
6, 4
8, 1
8, 2
8, 3
8, 4
9, 7
9, 11
9, 15
9, 17
10, 7
10, 11
10, 12
10, 15
13, 7
13, 11
13, 12
13, 15
14, 7
14, 11
14, 12
14, 15
16, 12
16, 17
16, 18
16, 19
end
