20
4
0, 0.06754388832806091, 0.026008513308629855
1, 0.48272384622287157, 0.5306590607906133
2, 0.45747746827124114, 0.9820401473652686
3, 0.19268839460516085, 0.8137397915639898
4, 0.6275020403449219, 0.28698290964310225
5, 0.30549864848754704, 0.2028119790153846
6, 0.9795904145330591, 0.8911554047514102
7, 0.3312409670987022, 0.3805395686599854
8, 0.28163314558395236, 0.8298375807413613
9, 0.05546588722633705, 0.7568593408466325
10, 0.5389443698535563, 0.915966473196134
11, 0.03701489093256394, 0.5526631250823194
12, 0.9164997664454821, 0.09704308053120603
13, 0.924474728384667, 0.04276206707164876
14, 0.04192601103001914, 0.903212674580025
15, 0.3584269912801705, 0.1482623699778053
16, 0.9127096482759178, 0.418803307270311
17, 0.45798715840675897, 0.8108490293708625
18, 0.8336693027462283, 0.41138362732610945
19, 0.9332838932633841, 0.814434742672852
end_nodes
0, 1
0, 2
0, 3
0, 4
1, 2
1, 4
1, 5
2, 3
2, 4
3, 8
3, 9
4, 5
6, 10
6, 12
6, 13
6, 16
7, 17
9, 11
9, 14
10, 12
10, 13
10, 16
11, 14
12, 13
12, 16
13, 15
16, 18
end
