20
4
0, 0.813687503498395, 0.3306053523124852
1, 0.17670026465121536, 0.17502561406788764
2, 0.2400496124715632, 0.9812724601741678
3, 0.43388791464070964, 0.30945846642631425
4, 0.5484956979126134, 0.8165911539678854
5, 0.8421291840455225, 0.06716856153812234
6, 0.46793479071366284, 0.2735390953520641
7, 0.3325894878749708, 0.1490487847647426
8, 0.32358898850668527, 0.42661774932109764
9, 0.0883461576999166, 0.8713741778070403
10, 0.44475890394819106, 0.13051978217687343
11, 0.15439291700619207, 0.6142378821970969
12, 0.6048130962754502, 0.5454260527122734
13, 0.07337461018676528, 0.6561424260548215
14, 0.042031295225290144, 0.3187220820391602
15, 0.39699049630024585, 0.2921350870853233
16, 0.32958596606934376, 0.6208248786017665
17, 0.30590774578798996, 0.6240129956654601
18, 0.08932761803134126, 0.4189545714049393
19, 0.43325791915549783, 0.9491270782195189
end_nodes
0, 1
0, 2
0, 3
0, 4
1, 2
1, 3
1, 5
2, 3
2, 4
3, 6
4, 19
5, 7
5, 10
7, 10
8, 15
8, 16
8, 17
9, 11
9, 13
9, 14
9, 18
11, 18
13, 14
13, 18
14, 18
15, 16
16, 17
end
