60
4
0, 0.9933241755261828, 0.9364646973359848
1, 0.2790903737004331, 0.5310543412337876
2, 0.9240886890511771, 0.6672383196123817
3, 0.5532580998226283, 0.3691622770611701
4, 0.5467422263830339, 0.0849988702349711
5, 0.6027185145950807, 0.7963772653992744
6, 0.786274397099922, 0.2652048553991436
7, 0.7774881989390983, 0.7461516443008227
8, 0.27791748233357005, 0.19726835440148693
9, 0.20721133696779204, 0.26669984228025123
10, 0.9603254284061785, 0.6951530962971867
11, 0.2370648291540166, 0.24365616935423073
12, 0.8658346821205184, 0.2957196887927491
13, 0.7050237383462266, 0.4140384669284982
14, 0.6306112310278653, 0.11251213898812584
15, 0.3056924529221412, 0.8298824643286234
16, 0.22376521823621198, 0.3061693408853885
17, 0.39374932253269457, 0.048047784044767394
18, 0.6772020500028384, 0.23705781898032696
19, 0.8510042106128496, 0.4238041043644065
20, 0.3457373710407662, 0.49161558819342266
21, 0.8144378782105889, 0.31799129262010684
22, 0.10663027859251972, 0.3160386918678444
23, 0.915707921409006, 0.652997960127325
24, 0.9751282068689748, 0.31691835586585493
25, 0.38972078332716553, 0.2171967016665476
26, 0.06833072213701108, 0.16796970306209702
27, 0.11850554928511325, 0.08943737530278062
28, 0.8494003955630213, 0.8898494741771341
29, 0.43038029276338563, 0.09301253423989919
30, 0.5659404689856491, 0.37515538716481134
31, 0.4001898886977695, 0.8002096747575493
32, 0.16877779431968776, 0.29740758676921697
33, 0.8167051421137513, 0.22070839179823498
34, 0.6305921889783502, 0.6608948939520813
35, 0.9870320920546671, 0.5177326832919393
36, 0.5604496620861579, 0.8271357846608303
37, 0.6304558744053963, 0.625552728137576
38, 0.5521671415309799, 0.11300187254786931
39, 0.08401329411972835, 0.956904020784823
40, 0.5506577680861875, 0.9260059937393378
41, 0.5017980972323514, 0.3846706008553622
42, 0.9831271964063224, 0.9410423235852851
43, 0.45541367361193663, 0.030989893372456168
44, 0.1314181570947387, 0.5396698089972765
45, 0.2356452181924923, 0.3463379466451242
46, 0.9405680274069695, 0.562661062720052
47, 0.36785814102404457, 0.7249757480145556
48, 0.21499907438595522, 0.7234310612230569
49, 0.04874623871381145, 0.9301856895743364
50, 0.9273000606089947, 0.46543061164532273
51, 0.12163773125264699, 0.5379167896451842
52, 0.024998617574877313, 0.39356196483519024
53, 0.35529239654483136, 0.18508267841542425
54, 0.612134899939264, 0.7732180179852568
55, 0.2680337624129192, 0.1853317572375076
56, 0.07989898568708154, 0.8466231251251751
57, 0.45803060550521135, 0.8322558922128078
58, 0.6191340575449258, 0.45005958847475325
59, 0.38306965463773934, 0.9812799373900913
end_nodes
0, 1
0, 2
0, 3
0, 4
0, 5
0, 6
0, 7
1, 3
1, 4
1, 5
1, 7
1, 8
1, 9
2, 6
2, 10
2, 12
2, 19
2, 21
2, 23
3, 4
3, 7
3, 13
3, 20
3, 30
4, 6
4, 8
4, 12
4, 13
5, 15
5, 28
5, 31
5, 36
5, 39
6, 12
6, 18
6, 21
6, 23
7, 34
7, 37
8, 9
8, 11
8, 16
8, 17
8, 22
9, 11
9, 15
9, 16
9, 22
9, 32
10, 12
10, 24
10, 35
10, 46
10, 50
11, 16
12, 14
12, 19
12, 21
13, 30
13, 38
13, 58
14, 24
14, 33
14, 43
15, 22
15, 31
15, 32
15, 39
15, 44
16, 45
17, 22
17, 26
17, 27
17, 29
17, 43
17, 55
19, 21
20, 41
22, 26
22, 32
22, 39
24, 33
24, 35
24, 50
25, 53
26, 27
26, 39
26, 49
26, 52
26, 56
27, 43
28, 36
28, 39
28, 40
28, 42
28, 59
29, 43
30, 58
31, 47
34, 37
36, 39
39, 40
40, 59
42, 59
44, 48
44, 51
46, 50
48, 51
49, 52
49, 56
end
