40
4
0, 0.4511636429705522, 0.38372245780364145
1, 0.6509800907687427, 0.9510342543563997
2, 0.6693041125795184, 0.22829569677101613
3, 0.7345069149814304, 0.7820969589724357
4, 0.24463991992435974, 0.3112968792256746
5, 0.41150266024558835, 0.9279992357615384
6, 0.47934545907761006, 0.8334620126526434
7, 0.4148758831985666, 0.4591943254982178
8, 0.6620289298544582, 0.6274287597884903
9, 0.8560693647819851, 0.9923166360166965
10, 0.013024976297734248, 0.7431288264095007
11, 0.2434852758894005, 0.09607727196233518
12, 0.32569305618330635, 0.054468671061517426
13, 0.8067525768050459, 0.31183841626676734
14, 0.14814464247258763, 0.16596775331897828
15, 0.9763195014383064, 0.9006497450708065
16, 0.8537101420902529, 0.23420237168653113
17, 0.6490571672206656, 0.8922648991801979
18, 0.8910609530245115, 0.7700447481109919
19, 0.005748230202658022, 0.4345943621660163
20, 0.3713861262359489, 0.5098926546788867
21, 0.06522487396127374, 0.17924286998581773
22, 0.05928890513033247, 0.11196753848071894
23, 0.673719520606135, 0.07266373830530193
24, 0.08746632273614918, 0.9580626911204071
25, 0.1428811227323794, 0.6289104694856356
26, 0.45896217133960093, 0.5365598541984561
27, 0.34265976773564266, 0.8855418786606845
28, 0.5093040324218173, 0.011623171926036457
29, 0.8907092842319222, 0.6938427561277601
30, 0.16191600164404596, 0.6754237168953692
31, 0.5375821181797559, 0.293803334848481
32, 0.5862240381127671, 0.8664163853625765
33, 0.790763288593818, 0.4307526827650823
34, 0.777753776015611, 0.29926663930933384
35, 0.4109221793129707, 0.29170373922397674
36, 0.5175973820482523, 0.6894683144961632
37, 0.36301891910930306, 0.12053823979308509
38, 0.00937090078902969, 0.5830932219735316
39, 0.07106113960435911, 0.7273266360797511
end_nodes
0, 1
0, 2
0, 3
0, 4
0, 5
0, 6
1, 3
1, 5
1, 6
1, 9
1, 15
2, 3
2, 4
2, 8
2, 11
2, 12
3, 8
3, 13
3, 15
4, 5
4, 7
4, 10
4, 11
5, 6
5, 7
5, 9
6, 26
6, 32
6, 36
7, 20
9, 15
9, 24
10, 11
10, 14
10, 19
10, 21
10, 22
11, 12
11, 14
11, 21
12, 16
12, 21
12, 22
12, 23
13, 15
13, 16
13, 18
13, 29
13, 33
14, 21
15, 16
15, 18
16, 23
16, 34
18, 29
18, 33
19, 22
19, 38
21, 22
22, 28
22, 38
23, 28
24, 25
24, 27
24, 30
24, 39
25, 27
25, 30
25, 39
27, 30
31, 35
32, 36
end
