40
4
0, 0.5351045494914732, 0.3331958807175345
1, 0.12707782941776258, 0.07399536893565284
2, 0.9078293425118444, 0.6391497820777188
3, 0.18721099871412128, 0.3814160383105466
4, 0.6968169248819849, 0.22916169072922565
5, 0.6430035023291433, 0.14820368133321005
6, 0.8092859464871462, 0.35930778790003637
7, 0.3314328473054917, 0.0888621387717442
8, 0.7346081314193982, 0.7510788254421495
9, 0.040892144424979904, 0.3459747179382596
10, 0.8868983628504232, 0.5011039735500329
11, 0.48454452868995546, 0.8061859631188645
12, 0.3978837108054485, 0.3721133723920984
13, 0.37816059961267245, 0.5637432281955307
14, 0.42829820038017696, 0.16284788054544652
15, 0.09010706266176127, 0.9793300081919436
16, 0.324026529426115, 0.4819333673985533
17, 0.7279896769860709, 0.7290768842212842
18, 0.5354672799799107, 0.2240729432653633
19, 0.9098716395765187, 0.10136421307839738
20, 0.4009588992354377, 0.9105506928933378
21, 0.7459006304829507, 0.8337298746270402
22, 0.8843126393306293, 0.4127366000430226
23, 0.8935114180665567, 0.6837771563170758
24, 0.2434933243273083, 0.6769487404589465
25, 0.8745790393840847, 0.14314953696663635
26, 0.6749664140516359, 0.31900732422038436
27, 0.7302201041154416, 0.9017733209025989
28, 0.17157025941569826, 0.145050876578389
29, 0.10507283704248027, 0.8215231494638152
30, 0.24020929774677424, 0.9748307269544788
31, 0.43425832658047636, 0.6580887521032285
32, 0.0883809543317624, 0.353082647757636
33, 0.19845238099491924, 0.9252301325203919
34, 0.7297000574867101, 0.9321491326257185
35, 0.5726780895485343, 0.29440597418462155
36, 0.6713172493395384, 0.6874061153714917
37, 0.33061588348585835, 0.3250786244153052
38, 0.33636177758685226, 0.23878129165042794
39, 0.2441526692720588, 0.8249431891244885
end_nodes
0, 1
0, 2
0, 3
0, 4
0, 5
0, 6
1, 3
1, 5
1, 7
1, 9
1, 14
2, 3
2, 6
2, 8
2, 9
2, 10
3, 9
3, 12
3, 28
4, 5
4, 6
4, 19
4, 22
4, 25
5, 7
5, 14
5, 18
6, 10
6, 22
6, 26
7, 19
8, 9
8, 11
8, 13
8, 15
8, 16
9, 11
9, 13
10, 19
10, 22
11, 13
11, 15
11, 24
11, 29
13, 31
14, 18
15, 20
15, 21
15, 27
15, 29
16, 17
16, 36
17, 36
19, 22
19, 25
20, 21
20, 27
21, 23
21, 27
21, 34
22, 25
23, 34
24, 29
27, 30
27, 34
28, 37
28, 38
29, 33
29, 39
30, 34
33, 39
37, 38
end
