40
4
0, 0.38003422830264977, 0.3512797153144668
1, 0.050249425903143186, 0.6697110806282444
2, 0.011164346620093024, 0.5913347044891162
3, 0.39193779010914775, 0.928074925255731
4, 0.4829395073242926, 0.9563128547491969
5, 0.23476274186229762, 0.2246423044149859
6, 0.808813306784004, 0.5297046924058839
7, 0.5289965375849991, 0.028513328057915954
8, 0.5956349070484831, 0.6691863331807637
9, 0.13473241424721583, 0.05477695403703975
10, 0.3075694664312144, 0.034106997122851035
11, 0.21409341502078272, 0.7706862146226442
12, 0.3775360040082978, 0.5161376414931428
13, 0.3638862498585117, 0.01918639551916257
14, 0.005423902874553965, 0.19141264250974
15, 0.19094582030739227, 0.045544614234168446
16, 0.8622926050575843, 0.4792087145089602
17, 0.1802870867157934, 0.09745618510231402
18, 0.9300698066998844, 0.9843532499417548
19, 0.7162780583787952, 0.45482683549617664
20, 0.29468500440096934, 0.8558010739659151
21, 0.349475459624743, 0.6974266535916255
22, 0.29914687949213026, 0.1636330070316382
23, 0.056893503654877664, 0.07626433295111079
24, 0.8658364837152974, 0.6757422739452672
25, 0.26481220972753605, 0.28112837718569583
26, 0.8949505676831855, 0.05562107393173377
27, 0.6487523988038175, 0.7156166002096517
28, 0.8006880569262568, 0.4043943366886753
29, 0.6491308421878158, 0.04873169907000097
30, 0.873042650358651, 0.7519649234849074
31, 0.9693203275951345, 0.3199162681202993
32, 0.2602046910318295, 0.17654226320294575
33, 0.6434750319817955, 0.04036791655603744
34, 0.29261450366143105, 0.21124296216023486
35, 0.7154228370312985, 0.4671259613891422
36, 0.14034306833506593, 0.5335820055246959
37, 0.5164242338133307, 0.2953452877721766
38, 0.04330232808597412, 0.7077279945237113
39, 0.32753300764310134, 0.6722769937854806
end_nodes
0, 1
0, 2
0, 3
0, 4
0, 5
0, 6
1, 2
1, 3
1, 11
1, 12
1, 20
2, 5
2, 9
2, 10
2, 14
3, 4
3, 11
3, 12
3, 20
4, 6
4, 8
4, 16
4, 18
5, 6
5, 7
5, 10
5, 13
6, 7
6, 8
6, 16
7, 13
7, 16
7, 19
7, 22
8, 27
9, 10
9, 13
9, 14
9, 15
9, 17
10, 13
10, 17
10, 32
11, 12
11, 21
11, 39
12, 21
12, 39
13, 15
13, 22
14, 23
16, 18
16, 24
16, 26
18, 24
18, 26
18, 30
18, 31
19, 34
19, 35
19, 37
20, 38
21, 39
24, 30
26, 29
26, 31
26, 33
29, 33
34, 35
34, 37
end
