20
4
0, 0.7556905108161694, 0.03265618034250539
1, 0.8382263863661137, 0.9892161186917774
2, 0.6244047725657594, 0.0044944648876606985
3, 0.07023008013048126, 0.7311889884450731
4, 0.39572118413611046, 0.9943197989735709
5, 0.49991060525513764, 0.1420466560968343
6, 0.04397923924142877, 0.7772723545382522
7, 0.5695988707529673, 0.6034365086969554
8, 0.7170035536446907, 0.4127168644750512
9, 0.7839198644937465, 0.21781364002008785
10, 0.17669582533506234, 0.3285371065582664
11, 0.314290563645928, 0.6278830458759964
12, 0.2520526938673652, 0.41558062599894796
13, 0.499186487350031, 0.015900696076795673
14, 0.1367986934143054, 0.01550701818233824
15, 0.9554362421128323, 0.9764395278476317
16, 0.29025141726261594, 0.39106050426838446
17, 0.1991460633465576, 0.6065035419468551
18, 0.08750696279961445, 0.4824289978418411
19, 0.32896479479105556, 0.3956672475581191
end_nodes
0, 1
0, 2
0, 3
0, 4
1, 4
1, 7
1, 8
2, 3
2, 5
2, 10
3, 4
3, 5
4, 6
5, 10
5, 12
6, 10
6, 14
6, 18
7, 8
9, 15
10, 12
11, 17
12, 16
13, 14
14, 18
end
