40
4
0, 0.6486216164339984, 0.22795968668794353
1, 0.881295494903975, 0.06726765430314607
2, 0.6921615833577551, 0.40226453539743257
3, 0.06310602291677536, 0.978094911163989
4, 0.9870189072026213, 0.6823781438339687
5, 0.7140811685512855, 0.0044460732164745
6, 0.20646880989945238, 0.09700296294058397
7, 0.29974212886337537, 0.7341623768809377
8, 0.25794024031220786, 0.9857166478476996
9, 0.5418205856904073, 0.6893602990994667
10, 0.23186959636558324, 0.7250191127725266
11, 0.5605136977552608, 0.5000111748757342
12, 0.34598176583105955, 0.6960700147251923
13, 0.9152639729524392, 0.26000280892300875
14, 0.4152249786862324, 0.06350019373541316
15, 0.240431181273435, 0.4854918145043797
16, 0.7294573020965935, 0.6676963819955787
17, 0.3529616792118887, 0.982885404406319
18, 0.05975537655716234, 0.7910535888987013
19, 0.7669110488243029, 0.2944061840362784
20, 0.8317932309927655, 0.9288408137652978
21, 0.35276005309773484, 0.46483303021632394
22, 0.3534652324472404, 0.9681291883325128
23, 0.3932296903918183, 0.18872129605198296
24, 0.46439950183745116, 0.6200369008202555
25, 0.35780052251812366, 0.08781666585872117
26, 0.7478409215984061, 0.09324244372993395
27, 0.29337226170780284, 0.7944993354809701
28, 0.48990980519293803, 0.9475571384788685
29, 0.9867779180651463, 0.7627349514558475
30, 0.31001572199233707, 0.08028099641045328
31, 0.768782169618093, 0.786267132052043
32, 0.1971340304267687, 0.6486038388628964
33, 0.10294245722077433, 0.5265596650677539
34, 0.16579112047632805, 0.9112090518228237
35, 0.5245059915275271, 0.360349701966705
36, 0.4469304367428435, 0.8960156499445403
37, 0.4484137200281715, 0.3462472180006916
38, 0.27086857540538145, 0.43770698602137703
39, 0.26740279483290597, 0.09490082275441791
end_nodes
0, 1
0, 2
0, 3
0, 4
0, 5
0, 6
1, 4
1, 5
1, 13
1, 19
1, 26
2, 3
2, 4
2, 7
2, 8
2, 9
3, 6
3, 7
3, 8
3, 10
4, 8
4, 9
4, 13
5, 6
5, 14
5, 25
5, 26
6, 10
6, 14
6, 15
7, 11
7, 12
8, 9
8, 17
8, 20
9, 16
9, 36
10, 15
10, 21
10, 23
10, 32
14, 25
14, 30
14, 39
15, 23
15, 38
17, 20
18, 33
20, 22
20, 28
20, 29
20, 31
21, 23
21, 35
21, 37
22, 28
22, 31
23, 35
23, 37
23, 38
24, 27
24, 34
25, 39
27, 34
28, 31
29, 31
35, 37
end
