60
4
0, 0.3686841339617086, 0.18266146147456208
1, 0.7207915206398401, 0.46728267550163105
2, 0.21757392412078935, 0.14422733386239794
3, 0.5838871377469803, 0.16961457138676095
4, 0.7989877882735908, 0.891823535265724
5, 0.5376524978997264, 0.1739299362225556
6, 0.6317925930871393, 0.6758797331684561
7, 0.023183480099788656, 0.7074711637996086
8, 0.16186432584963173, 0.4941821770797562
9, 0.3557674106508496, 0.6202046673933372
10, 0.1085896147150085, 0.248324560448823
11, 0.9280892801478351, 0.9080838007742644
12, 0.4014818497425946, 0.15812984041473022
13, 0.48526153431398955, 0.18611192422169298
14, 0.024973756299348726, 0.012147106402842
15, 0.6338304175340598, 0.8322304654158384
16, 0.028774347004568157, 0.09273521855990496
17, 0.30714452121818936, 0.14004825874558524
18, 0.672270671454168, 0.10416454870617453
19, 0.8525819455109072, 0.08124342999340273
20, 0.15846553296716992, 0.5542358984307132
21, 0.7881375654546139, 0.9233504722232371
22, 0.8973971754541353, 0.22135524227399084
23, 0.7859991286140479, 0.2052500767808253
24, 0.8077949572595886, 0.7083270187426296
25, 0.12822780997357608, 0.4751334865625685
26, 0.13141701607441325, 0.7496969159487097
27, 0.6741210247288506, 0.9938064796996735
28, 0.37359354427485925, 0.12601842205959257
29, 0.23761387988583216, 0.354267405733641
30, 0.9441760361787359, 0.9334976511603541
31, 0.19095310924154762, 0.9927901205585604
32, 0.43848236539670504, 0.5630506924837405
33, 0.27766435895690744, 0.8767004528462239
34, 0.42151795305359097, 0.4569000678020938
35, 0.9691929726846337, 0.8268513256725262
36, 0.8506038239530528, 0.4781569443911903
37, 0.7490025171045358, 0.28328689721777356
38, 0.13666808617296233, 0.5013845943492475
39, 0.7799605539958967, 0.9679128469979466
40, 0.8241454133978873, 0.5122639077405763
41, 0.5497476031640368, 0.8780567680451973
42, 0.8461088676366411, 0.7394373060851044
43, 0.04040509286005667, 0.20250202371605308
44, 0.2023931444160031, 0.8857833887260212
45, 0.3744772642529759, 0.5900274509715117
46, 0.3897378237754552, 0.8413704419179814
47, 0.14943230171077837, 0.6024145618372737
48, 0.8337050720050028, 0.3996339731700901
49, 0.8645827250980546, 0.8035839230154628
50, 0.7304863253957735, 0.930789971904627
51, 0.31764276432629335, 0.4530284897649437
52, 0.42012145322436445, 0.3244634338309005
53, 0.3774635100745537, 0.6870983702503991
54, 0.9825308157168521, 0.5809360964264448
55, 0.08300578632552424, 0.5954397645011263
56, 0.30721858673218616, 0.08463996778065841
57, 0.7408111447641358, 0.5265053253866722
58, 0.8557904953071857, 0.6022081427283883
59, 0.7513052460024077, 0.14557240275227834
end_nodes
0, 1
0, 2
0, 3
0, 4
0, 5
0, 6
0, 7
1, 3
1, 4
1, 5
1, 11
1, 13
1, 18
2, 3
2, 7
2, 8
2, 10
2, 12
2, 14
3, 5
3, 12
3, 14
3, 17
4, 6
4, 7
4, 9
4, 11
4, 15
5, 13
6, 9
6, 20
6, 32
6, 34
6, 45
7, 8
7, 9
7, 10
7, 14
8, 25
8, 29
8, 38
8, 55
9, 15
9, 20
9, 47
9, 53
10, 14
10, 16
10, 43
11, 18
11, 19
11, 21
11, 22
11, 23
14, 16
14, 17
14, 18
15, 53
16, 43
17, 28
18, 19
18, 23
18, 37
18, 40
19, 22
19, 23
19, 36
19, 48
19, 59
20, 32
20, 34
20, 45
20, 47
20, 51
21, 26
21, 27
21, 30
21, 31
21, 33
21, 39
22, 30
22, 35
22, 54
23, 36
23, 37
23, 40
23, 48
24, 42
24, 49
24, 57
25, 38
25, 55
26, 31
26, 33
26, 41
26, 44
26, 46
27, 30
27, 31
27, 39
27, 50
30, 35
30, 39
31, 33
31, 44
31, 50
32, 34
32, 45
33, 41
33, 44
33, 46
34, 51
34, 52
35, 54
36, 48
37, 40
38, 55
40, 58
41, 46
42, 49
42, 57
51, 52
end
